order_id,customer_id,amount,quantity,category,city,country,order_date
1918,422,51.33,1,Clothing,Chicago,USA,2023-03-01
1919,171,93.85,1,Electronics,Vancouver,Canada,2023-06-11
1920,419,33.2,1,Home,NYC,USA,2023-03-25
1921,478,35.52,2,Clothing,Toronto,Canada,2023-11-11
1922,63,20.95,2,Electronics,NYC,USA,2023-02-12
1923,139,68.28,1,Electronics,NYC,USA,2023-10-14
1924,17,111.18,2,Clothing,Chicago,USA,2023-12-19
1925,181,103.38,1,Home,LA,USA,2023-09-18
1926,293,58.98,1,Home,Munich,Germany,2023-03-20
1927,247,139.3,1,Books,NYC,USA,2023-02-13
1928,460,51.03,1,Electronics,Vancouver,Canada,2023-09-26
1929,208,31.5,1,Electronics,London,UK,2023-08-15
1930,353,53.27,1,Electronics,Chicago,USA,2023-03-17
1931,241,40.47,1,Clothing,NYC,USA,2023-02-26
1932,164,84.48,2,Clothing,Munich,Germany,2023-12-09
1933,346,39.53,2,Electronics,Toronto,Canada,2023-09-28
1934,328,70.12,3,Clothing,NYC,USA,2023-06-22
1935,339,92.71,2,Home,London,UK,2023-04-17
1936,333,131.05,3,Clothing,Toronto,Canada,2023-06-07
1937,209,107.03,4,Clothing,Manchester,UK,2023-05-14
1938,268,60.97,1,Home,Lyon,France,2023-05-30
1939,463,43.0,2,Electronics,London,UK,2023-07-01
1940,170,77.65,2,Electronics,NYC,USA,2023-06-03
1941,392,117.98,1,Home,Toronto,Canada,2023-12-13
1942,315,90.78,2,Clothing,Berlin,Germany,2023-12-24
1943,175,108.88,2,Books,London,UK,2023-04-19
1944,376,46.45,1,Clothing,LA,USA,2023-07-04
1945,399,85.91,1,Clothing,Munich,Germany,2023-11-14
1946,317,158.58,3,Books,Vancouver,Canada,2023-05-24
1947,157,83.57,1,Electronics,Manchester,UK,2023-12-06
1948,378,116.98,2,Home,LA,USA,2023-09-07
1949,460,66.87,2,Books,Toronto,Canada,2023-02-10
1950,279,120.37,2,Books,Lyon,France,2023-10-11
1951,201,84.05,1,Clothing,Manchester,UK,2023-10-12
1952,137,61.21,1,Books,Chicago,USA,2023-12-14
1953,428,11.24,2,Books,Toronto,Canada,2023-09-21
1954,263,6.61,1,Clothing,Munich,Germany,2023-04-13
1955,246,127.1,3,Electronics,LA,USA,2023-12-31
1956,214,67.88,1,Books,NYC,USA,2023-04-08
1957,2,78.24,1,Electronics,LA,USA,2023-03-16
1958,477,37.48,1,Electronics,Chicago,USA,2023-06-12
1959,112,90.15,1,Electronics,NYC,USA,2023-07-07
1960,462,59.75,1,Electronics,Paris,France,2023-02-04
1961,18,106.77,1,Clothing,LA,USA,2023-12-23
1962,18,34.09,1,Books,NYC,USA,2023-04-19
1963,67,75.1,2,Home,NYC,USA,2023-03-14
1964,146,62.37,1,Books,Lyon,France,2023-07-17
1965,33,88.48,1,Clothing,Vancouver,Canada,2023-03-20
1966,415,5.0,3,Electronics,NYC,USA,2023-08-31
1967,241,74.08,1,Electronics,NYC,USA,2023-01-11
1968,261,31.53,3,Electronics,Toronto,Canada,2023-02-04
1969,347,133.38,3,Clothing,Paris,France,2023-12-06
1970,325,97.4,4,Home,Toronto,Canada,2023-10-12
1971,459,127.25,1,Books,Chicago,USA,2023-10-23
1972,442,54.06,1,Home,Chicago,USA,2023-01-29
1973,348,82.23,1,Home,Chicago,USA,2023-03-06
1974,66,29.49,1,Books,NYC,USA,2023-03-27
1975,450,50.56,1,Clothing,NYC,USA,2023-10-22
1976,214,58.15,2,Electronics,LA,USA,2023-04-29
1977,145,45.73,1,Books,Lyon,France,2023-04-01
1978,15,62.36,2,Electronics,NYC,USA,2023-06-21
1979,314,75.35,1,Clothing,Lyon,France,2023-12-29
1980,300,44.78,2,Books,NYC,USA,2023-04-09
1981,122,32.65,1,Electronics,LA,USA,2023-04-09
1982,316,158.52,2,Home,Paris,France,2023-08-28
1983,266,53.45,3,Home,Paris,France,2023-03-22
1984,461,74.75,3,Books,Paris,France,2023-01-13
1985,434,125.54,4,Home,Toronto,Canada,2023-10-08
1986,147,50.68,1,Books,Vancouver,Canada,2023-08-28
1987,497,105.56,3,Electronics,Lyon,France,2023-06-22
1988,187,67.37,2,Electronics,Lyon,France,2023-02-16
1989,221,85.73,1,Clothing,Chicago,USA,2023-01-13
1990,206,24.06,1,Clothing,LA,USA,2023-06-05
1991,219,96.2,2,Home,Manchester,UK,2023-12-28
1992,73,67.4,1,Books,Berlin,Germany,2023-07-27
1993,103,110.07,2,Books,Manchester,UK,2023-08-29
1994,442,64.95,2,Electronics,LA,USA,2023-11-26
1995,98,116.5,4,Clothing,NYC,USA,2023-11-03
1996,400,84.38,3,Electronics,LA,USA,2023-09-08
1997,153,124.65,4,Clothing,Paris,France,2023-06-05
1998,119,58.84,3,Home,Toronto,Canada,2023-04-12
1999,9,46.49,1,Clothing,NYC,USA,2023-01-10
2000,122,22.37,2,Electronics,NYC,USA,2023-11-21
